1.779591101598592559e+03,2.477453920638867658e+03,1.968660712261003209e+04,7.131171759177370404e+03,7.459214811763016542e+02,7.717260600685252030e+03,1.025335988970336439e+04,2.505105941427984817e+03,1.242342093981274229e+04,3.445004453956160887e+03,3.445004453956160887e+03,1.118785299187372038e+04,5.344207669783967503e+03,3.082432303843473164e+03,1.744913197777405912e+03,0.000000000000000000e+00,1.841270729384708375e+03,1.460873109893517494e+02,8.476585397434511833e+03,7.075230701381956351e+03,9.982011617794170888e+03,2.474687150872077837e+03,1.453444185374863309e+03,1.925342670510599646e+03,8.255385466940826518e+03,1.060425755764584028e+04,8.222614497091408339e+03,2.017286439474795088e+03,1.147201911686769381e+04,9.366444266042952222e+03
3.157442758872371996e+03,2.129488766764874981e+03,2.135667996128819868e+04,8.142924659959575365e+03,1.698954220544562759e+03,7.990150186323157868e+03,8.659548336309975639e+03,2.674000364414503565e+03,1.081698759426321885e+04,1.682590576726521249e+03,1.682590576726521249e+03,9.712820776913593363e+03,4.312803906844001176e+03,4.746460711355827698e+03,3.427503136233268378e+03,1.841270729384708375e+03,0.000000000000000000e+00,1.696051809821498182e+03,8.086477043118893562e+03,5.255816894535891151e+03,8.445725399211654803e+03,2.160155323832120757e+03,4.176654988012430749e+02,9.834745333651385408e+02,8.094065064875897406e+03,8.998055345462151308e+03,7.962446601041947360e+03,2.463342401652233093e+03,9.976820341115142583e+03,8.318987657027613750e+03
1.846929081216497707e+03,2.414211226069552140e+03,1.981063914951842526e+04,7.185641419113553638e+03,7.176973413048464181e+02,7.707961779329137244e+03,1.013166194647888915e+04,2.454551530876551169e+03,1.228724943112539586e+04,3.306049339881123160e+03,3.306049339881123160e+03,1.105889027265807272e+04,5.235320668616865987e+03,3.198975333242093257e+03,1.874897169907828356e+03,1.460873109893517494e+02,1.696051809821498182e+03,0.000000000000000000e+00,8.417299147139308843e+03,6.933327322667448243e+03,9.849175083388810890e+03,2.413886311485645820e+03,1.307364796998949259e+03,1.793057311989846994e+03,8.212799360581804649e+03,1.048166830955830119e+04,8.172512601224478203e+03,2.010341093963969342e+03,1.134196362113928626e+04,9.262913889730476512e+03
7.452255458509785967e+03,1.020246433117454762e+04,2.037670238286853055e+04,6.191616199255965512e+03,9.051963190163789477e+03,2.937166023378467344e+03,1.428538489498192575e+04,5.975063878133668368e+03,8.715535283491070004e+03,8.764068019919615836e+03,8.764068019919615836e+03,6.860919909004752299e+03,4.225090435455529587e+03,8.315981982771356343e+03,9.919957390925514119e+03,8.476585397434511833e+03,8.086477043118893562e+03,8.417299147139308843e+03,0.000000000000000000e+00,9.972698884844454369e+03,6.643898667783683777e+03,1.022944243322632792e+04,8.000624975587844347e+03,7.147688080693568736e+03,1.039497781516528221e+03,1.450434801771140883e+04,6.168918849991317757e+02,1.028479193172564555e+04,7.185266605198294201e+03,3.374578149767594823e+03
8.310719390909820504e+03,5.770133865768532814e+03,2.649436527467261112e+04,1.259855593744334328e+04,6.729650542240129653e+03,1.129053195198919457e+04,4.317438735587979863e+03,7.160152118185449581e+03,7.739096228601601979e+03,3.646497573776179706e+03,3.646497573776179706e+03,7.520878316762979011e+03,5.926634795564848901e+03,9.965788762338665038e+03,8.455783698484461638e+03,7.075230701381956351e+03,5.255816894535891151e+03,6.933327322667448243e+03,9.972698884844454369e+03,0.000000000000000000e+00,6.198790204547981375e+03,5.813154241589173580e+03,5.668749660002442397e+03,5.677171664560523823e+03,1.050752384585022992e+04,4.554149481394838404e+03,1.017978670165103176e+04,6.716852801639240170e+03,7.634461343146614126e+03,8.238207125002652901e+03
1.016881130833120187e+04,1.016806004107415356e+04,2.654370090563442864e+04,1.195297502209759114e+04,1.010914747793664537e+04,9.242714863550043447e+03,9.778732526025829429e+03,8.354406677649560152e+03,2.524601112167136762e+03,7.772404848922598831e+03,7.772404848922598831e+03,1.361473832122951535e+03,5.108815909777920751e+03,1.173613846184321483e+04,1.172363469814526252e+04,9.982011617794170888e+03,8.445725399211654803e+03,9.849175083388810890e+03,6.643898667783683777e+03,6.198790204547981375e+03,0.000000000000000000e+00,1.021161840339258924e+04,8.686275909029012837e+03,8.056691521889671094e+03,7.604695279306803968e+03,9.861893519445889979e+03,7.160404332934781451e+03,1.082733169940262451e+04,1.562049935181330966e+03,3.436770196630038299e+03
4.254186671278102040e+03,4.516257429874831075e+01,2.182774974235070840e+04,9.599430505405895019e+03,1.743152132269176263e+03,9.932120632728956480e+03,8.217584659584110341e+03,4.549920912217279692e+03,1.245276449417984077e+04,2.490666460494481726e+03,2.490666460494481726e+03,1.152983372592623891e+04,6.449378532580188221e+03,5.416806181460268817e+03,2.975572247053009505e+03,2.474687150872077837e+03,2.160155323832120757e+03,2.413886311485645820e+03,1.022944243322632792e+04,5.813154241589173580e+03,1.021161840339258924e+04,0.000000000000000000e+00,2.236836519437967581e+03,3.082641414131277543e+03,1.019196453871539597e+04,8.581659694550948188e+03,1.008252762745692235e+04,9.454779257694434591e+02,1.176901465274413749e+04,1.041621744056081297e+04
2.746411826163166097e+03,2.212904107477072102e+03,2.094039159137192473e+04,7.791198708728257770e+03,1.423057776789209356e+03,7.762105239488117149e+03,9.065808785639468624e+03,2.397510310254741398e+03,1.108575157297770784e+04,2.098941542248802762e+03,2.098941542248802762e+03,9.933556999271597306e+03,4.370513567966329902e+03,4.328843840770626230e+03,3.098745226342070055e+03,1.453444185374863309e+03,4.176654988012430749e+02,1.307364796998949259e+03,8.000624975587844347e+03,5.668749660002442397e+03,8.686275909029012837e+03,2.236836519437967581e+03,0.000000000000000000e+00,8.579691479819583719e+02,7.956164652505490267e+03,9.405819736678398840e+03,7.846053526313582552e+03,2.373522959418951359e+03,1.020480552719050138e+04,8.404231763158897593e+03
2.649318613866174928e+03,3.056550343115584838e+03,2.081992903827697955e+04,7.294518489934754143e+03,2.153210519955471227e+03,7.010567449770225721e+03,9.361653436997357858e+03,1.744913288517357159e+03,1.050132263616773525e+04,2.383391573880473970e+03,2.383391573880473970e+03,9.267296111535924865e+03,3.549687019849622629e+03,4.332371719842250968e+03,3.667954262861579082e+03,1.925342670510599646e+03,9.834745333651385408e+02,1.793057311989846994e+03,7.147688080693568736e+03,5.677171664560523823e+03,8.056691521889671094e+03,3.082641414131277543e+03,8.579691479819583719e+02,0.000000000000000000e+00,7.124059452618604155e+03,9.688079731183976037e+03,7.003253270048462582e+03,3.217530108639233731e+03,9.549360102063850718e+03,7.591406007819341539e+03
7.054391883705420696e+03,1.016881130833120187e+04,1.933737022911279200e+04,5.217491926629541013e+03,8.882627702827761823e+03,1.917825671025507518e+03,1.482349863613700290e+04,5.760811070982587808e+03,9.730421965955822088e+03,8.954483671075377060e+03,8.954483671075377060e+03,7.878416392623303182e+03,4.615342853040406226e+03,7.737104014781991282e+03,9.581376580406154972e+03,8.255385466940826518e+03,8.094065064875897406e+03,8.212799360581804649e+03,1.039497781516528221e+03,1.050752384585022992e+04,7.604695279306803968e+03,1.019196453871539597e+04,7.956164652505490267e+03,7.124059452618604155e+03,0.000000000000000000e+00,1.505995431282726531e+04,4.472135954999579326e+02,1.015142305267810661e+04,8.205164449973637602e+03,4.398800372702641653e+03
1.215172603688692470e+04,8.551104556007825522e+03,3.029030834142975436e+04,1.690529173773046205e+04,1.004926764612756233e+04,1.581810671351031124e+04,3.689324042272382940e+02,1.134828672879254191e+04,1.055172439862055944e+04,7.334128767542120841e+03,7.334128767542120841e+03,1.100275213818998964e+04,1.047888084715580953e+04,1.367700831521442342e+04,1.155232061011504811e+04,1.060425755764584028e+04,8.998055345462151308e+03,1.048166830955830119e+04,1.450434801771140883e+04,4.554149481394838404e+03,9.861893519445889979e+03,8.581659694550948188e+03,9.405819736678398840e+03,9.688079731183976037e+03,1.505995431282726531e+04,0.000000000000000000e+00,1.472782708020584141e+04,9.510768765340570098e+03,1.100743432362368731e+04,1.250895238690186488e+04
7.100547737244564814e+03,1.005773616200208926e+04,1.976850746358403558e+04,5.581716159430218795e+03,8.827977459590798389e+03,2.320500356484444637e+03,1.449722197855698141e+04,5.718415643826141604e+03,9.283737301084924184e+03,8.750777742324138671e+03,8.750777742324138671e+03,7.432100073031550892e+03,4.324510327321598197e+03,7.873337613462005720e+03,9.603963268128190975e+03,8.222614497091408339e+03,7.962446601041947360e+03,8.172512601224478203e+03,6.168918849991317757e+02,1.017978670165103176e+04,7.160404332934781451e+03,1.008252762745692235e+04,7.846053526313582552e+03,7.003253270048462582e+03,4.472135954999579326e+02,1.472782708020584141e+04,0.000000000000000000e+00,1.008289260452795315e+04,7.759170288833154700e+03,3.954252313508699444e+03
3.736048159188769660e+03,9.823441352194249703e+02,2.095750331835566976e+04,9.083088681720551904e+03,1.296580619648052561e+03,9.714879803568226635e+03,9.145566624569766645e+03,4.402335311450558038e+03,1.313342848074671019e+04,3.262114223083622619e+03,3.262114223083622619e+03,1.212051747116800470e+04,6.741743942696793056e+03,4.690800706583993815e+03,2.077190960033393822e+03,2.017286439474795088e+03,2.463342401652233093e+03,2.010341093963969342e+03,1.028479193172564555e+04,6.716852801639240170e+03,1.082733169940262451e+04,9.454779257694434591e+02,2.373522959418951359e+03,3.217530108639233731e+03,1.015142305267810661e+04,9.510768765340570098e+03,1.008289260452795315e+04,0.000000000000000000e+00,1.237380749037614987e+04,1.076879498994922869e+04
1.156163440800843273e+04,1.172558932757279035e+04,2.742726243079643973e+04,1.290556515457145360e+04,1.162757625004767942e+04,9.982707280537124461e+03,1.096069993273949149e+04,9.729822410278387906e+03,1.540652762810475679e+03,9.334002910624976721e+03,9.334002910624976721e+03,3.370625395317048856e+02,6.432728814430155580e+03,1.308422508808051862e+04,1.321654053584203029e+04,1.147201911686769381e+04,9.976820341115142583e+03,1.134196362113928626e+04,7.185266605198294201e+03,7.634461343146614126e+03,1.562049935181330966e+03,1.176901465274413749e+04,1.020480552719050138e+04,9.549360102063850718e+03,8.205164449973637602e+03,1.100743432362368731e+04,7.759170288833154700e+03,1.237380749037614987e+04,0.000000000000000000e+00,3.811131415268236651e+03
8.941321101368512245e+03,1.037899861429587145e+04,2.368539164609462387e+04,9.270532762228693173e+03,9.737258602229445387e+03,6.213001560258758218e+03,1.235520583352980429e+04,7.142147952744248869e+03,5.344207663858548585e+03,8.333933296402658016e+03,8.333933296402658016e+03,3.488393453216602211e+03,4.042448402199397151e+03,1.023810969195214784e+04,1.105189774965769720e+04,9.366444266042952222e+03,8.318987657027613750e+03,9.262913889730476512e+03,3.374578149767594823e+03,8.238207125002652901e+03,3.436770196630038299e+03,1.041621744056081297e+04,8.404231763158897593e+03,7.591406007819341539e+03,4.398800372702641653e+03,1.250895238690186488e+04,3.954252313508699444e+03,1.076879498994922869e+04,3.811131415268236651e+03,0.000000000000000000e+00
